,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,label,flowsimhashvalue
160,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49393,221.192.179.141,2c:b2:1a:55:86:07,2c:b2:1a,7369,17,4,0,0,1.68E+12,1.68E+12,14969,238,33796,1.68E+12,1.68E+12,14969,238,33796,0,0,0,0,0,STUN,Network,0,6,,,,,,network,7312651190
161,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58558,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10136,4,408,1.68E+12,1.68E+12,10078,2,124,1.68E+12,1.68E+12,10079,2,284,STUN,Network,1,3,,,,,,network,7040021174
162,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58568,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10136,4,408,1.68E+12,1.68E+12,10078,2,124,1.68E+12,1.68E+12,10079,2,284,STUN,Network,1,3,,,,,,network,7042135224
163,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58560,114.249.134.223,2c:b2:1a:55:86:07,2c:b2:1a,5490,17,4,0,0,1.68E+12,1.68E+12,5870,51,8355,1.68E+12,1.68E+12,5792,26,4331,1.68E+12,1.68E+12,5823,25,4024,STUN,Network,0,6,,,,,,network,7498910001
164,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49391,61.79.86.80,2c:b2:1a:55:86:07,2c:b2:1a,58987,17,4,0,0,1.68E+12,1.68E+12,14826,68,11197,1.68E+12,1.68E+12,14653,34,6049,1.68E+12,1.68E+12,14794,34,5148,STUN,Network,0,6,,,,,,network,8589823281
165,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58562,113.204.167.235,2c:b2:1a:55:86:07,2c:b2:1a,18389,17,4,0,0,1.68E+12,1.68E+12,14943,238,33796,1.68E+12,1.68E+12,14943,238,33796,0,0,0,0,0,STUN,Network,0,6,,,,,,network,7448891703
166,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58578,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10135,4,408,1.68E+12,1.68E+12,10077,2,124,1.68E+12,1.68E+12,10069,2,284,STUN,Network,1,3,,,,,,network,7042135224
167,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58588,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,10116,4,408,1.68E+12,1.68E+12,10065,2,124,1.68E+12,1.68E+12,10061,2,284,STUN,Network,1,3,,,,,,network,7024832688
168,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58584,113.204.227.19,2c:b2:1a:55:86:07,2c:b2:1a,50892,17,4,0,0,1.68E+12,1.68E+12,12960,62,10837,1.68E+12,1.68E+12,12932,31,6067,1.68E+12,1.68E+12,12950,31,4770,STUN,Network,0,6,,,,,,network,8539271089
169,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55558,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,50,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7176345141
170,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,55568,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,50,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7168021561
171,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5902,111.170.130.230,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,11042,1260,1462934,1.68E+12,1.68E+12,11042,274,16712,1.68E+12,1.68E+12,10997,986,1446222,TLS,Web,0,6,,,,,,web,7107231414
172,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58598,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040037040
173,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58608,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7042118322
174,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,49373,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,71,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,6912021811
175,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58618,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,60,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040021682
176,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58624,123.116.25.231,2c:b2:1a:55:86:07,2c:b2:1a,6546,17,4,0,0,1.68E+12,1.68E+12,6254,80,12243,1.68E+12,1.68E+12,157,10,2218,1.68E+12,1.68E+12,6218,70,10025,STUN,Network,0,6,,,,,,network,6800780214
177,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58622,118.74.192.159,2c:b2:1a:55:86:07,2c:b2:1a,49605,17,4,0,0,1.68E+12,1.68E+12,8378,54,9436,1.68E+12,1.68E+12,8378,27,4995,1.68E+12,1.68E+12,8346,27,4441,STUN,Network,0,6,,,,,,network,6442412465
178,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58628,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,62,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7042135732
179,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58638,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,62,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040038580
180,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58628,192.168.0.1,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,0,1,154,1.68E+12,1.68E+12,0,1,154,0,0,0,0,0,STUN,Network,1,3,,,,,,network,6800648626
181,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58634,220.194.43.5,2c:b2:1a:55:86:07,2c:b2:1a,9628,17,4,0,0,1.68E+12,1.68E+12,7977,127,18034,1.68E+12,1.68E+12,7977,127,18034,0,0,0,0,0,STUN,Network,0,6,,,,,,network,7448826163
182,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5872,111.123.54.228,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,11,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,8547568435
183,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5932,106.11.43.246,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,51,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,7507647795
184,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5940,119.0.102.252,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,17,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,7516028339
185,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5713,182.140.246.252,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,29,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,6979140023
186,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5945,106.11.43.158,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,52,2,121,1.68E+12,1.68E+12,0,1,55,1.68E+12,1.68E+12,0,1,66,TLS,Web,1,1,,,,,,web,6844710326
187,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58648,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,53,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7042117814
188,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58658,125.39.9.36,2c:b2:1a:55:86:07,2c:b2:1a,19302,17,4,0,0,1.68E+12,1.68E+12,61,2,204,1.68E+12,1.68E+12,0,1,62,1.68E+12,1.68E+12,0,1,142,STUN,Network,1,3,,,,,,network,7040021174
189,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58656,123.120.237.149,2c:b2:1a:55:86:07,2c:b2:1a,64155,17,4,0,0,1.68E+12,1.68E+12,1308,41,7579,1.68E+12,1.68E+12,1308,21,4101,1.68E+12,1.68E+12,1256,20,3478,STUN,Network,0,6,,,,,,network,8547979057
190,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58650,58.20.156.35,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,1280,39,6459,1.68E+12,1.68E+12,1280,20,3308,1.68E+12,1.68E+12,1246,19,3151,STUN,Network,0,6,,,,,,network,6912020791
191,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58648,192.168.0.1,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,1961,5,770,1.68E+12,1.68E+12,1961,5,770,0,0,0,0,0,STUN,Network,0,6,,,,,,network,6809185716
192,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,58648,124.152.10.130,2c:b2:1a:55:86:07,2c:b2:1a,4480,17,4,0,0,1.68E+12,1.68E+12,1419,38,6349,1.68E+12,1.68E+12,1419,20,3307,1.68E+12,1.68E+12,1366,18,3042,STUN,Network,0,6,,,,,,network,6809266610
193,0,192.168.2.115,20:1e:88:5e:a0:9c,20:1e:88,5968,106.11.43.215,2c:b2:1a:55:86:07,2c:b2:1a,443,6,4,0,0,1.68E+12,1.68E+12,206,15,4143,1.68E+12,1.68E+12,206,8,3216,1.68E+12,1.68E+12,150,7,927,TLS,Web,0,6,ems.youku.com,9d0b3abd1a03cd625d5f41c344f3e596,79d63d20e65217c6056fbf2804b8cdae,,,web,6945427255
